CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ
19601.32219,28846.56387,34021.37637,30432.10212,39557.51942,29343.80133,27409.63022,20319.25633,1.19833728,110.2063771,221.9452245,0.005000475,0.001686031,0.004362782
19604.67249,28847.60981,34024.82432,30431.87359,39555.63541,29349.12085,27405.44131,20305.65988,1.27891008,110.3758242,221.9022523,0.00791746,0.002133295,0.005396959
19625.41713,28854.69194,34024.17355,30435.90182,39562.4092,29360.77602,27417.25255,20318.44791,1.25412784,110.2370192,221.8380382,0.006480452,0.002405756,0.005251451
19619.41089,28845.45579,34013.81808,30423.13512,39547.09597,29344.38932,27402.90248,20311.50935,1.10860848,110.3561693,221.8661166,0.006638655,0.002025874,0.004610828
19628.23855,28864.84734,34030.45996,30439.84463,39569.13498,29359.82165,27416.25695,20321.01513,1.26609168,110.1807403,222.0228674,0.007932109,0.002707024,0.005362291
19614.76639,28841.96424,34007.46639,30410.20619,39539.14008,29340.17813,27397.29659,20308.52986,1.29172848,110.3015995,221.8878469,0.008853005,0.001762691,0.005444322
19637.95051,28863.04012,34025.35299,30428.11313,39564.45604,29362.98505,27410.22297,20311.24352,1.27781136,109.8524672,222.0944062,0.007671367,0.001678218,0.004577625
19650.6092,28890.66952,34052.79626,30453.14181,39583.92922,29362.06182,27428.69353,20320.67054,1.29026352,109.53628,222.2262526,0.008029765,0.001769038,0.004801257
19698.81929,28932.62086,34091.07055,30494.48721,39633.5799,29418.36216,27471.08739,20363.24797,1.27829968,109.5074691,222.3677434,0.007631328,0.001749996,0.004818835
19700.43149,28916.44832,34074.03459,30474.02413,39608.04083,29395.96416,27469.49412,20363.72155,1.25705776,109.6739862,222.197808,0.00728172,0.002271479,0.004731921
19661.94016,28852.07013,34005.65929,30412.34802,39555.62375,29381.66376,27427.41518,20316.33391,1.24118736,109.5047834,222.3211088,0.005314928,0.001551754,0.004126454
19686.98166,28887.88375,34036.74985,30443.06796,39579.99805,29367.25917,27436.75937,20322.35453,1.25583696,109.6256426,222.3218413,0.007001447,0.001702144,0.004547352
19705.52955,28890.00014,34035.0237,30447.80741,39593.88368,29409.33096,27452.65724,20329.96791,1.29380384,109.6953502,222.397775,0.007501934,0.001960932,0.004930163
19721.38,28913.44293,34058.05223,30467.80584,39606.21811,29380.94906,27461.73867,20350.20256,1.35655296,109.7190338,222.2356528,0.006781233,0.002085932,0.004661609
19713.9464,28869.24795,34010.05834,30422.27576,39567.49453,29403.10476,27437.8538,20326.62906,1.284892,109.6398038,222.3577328,0.00654344,0.001611812,0.004332997
19674.70706,28822.55612,33962.60397,30369.93968,39508.29847,29321.15219,27391.15143,20282.53306,1.30857552,109.5541037,222.254209,0.007634258,0.002043452,0.00509276
19663.31111,28810.13297,33946.57134,30357.59835,39499.43246,29346.96566,27374.32496,20259.31552,1.21152192,109.6410246,222.1150378,0.006489241,0.002048335,0.004861316
19666.41918,28821.13204,33956.31167,30363.10559,39495.13031,29304.74925,27366.36974,20259.83943,1.40440832,109.5382333,222.2517674,0.006723616,0.002020991,0.004484364
19648.92954,28779.46215,33911.32119,30321.305,39461.93781,29327.68275,27337.42636,20229.567,1.30466896,109.4555851,222.3486989,0.007444317,0.001563961,0.005375963
19656.56939,28791.95554,33919.74025,30324.89151,39458.12265,29276.60965,27332.66673,20229.81535,1.2824504,109.449237,222.2861939,0.008564431,0.002122553,0.005668931
19636.78269,28750.59471,33873.75988,30282.30643,39419.89594,29300.84871,27306.70724,20198.23075,1.1695264,109.2456075,222.3715278,0.007339825,0.001244626,0.004384754
19648.37414,28787.72914,33912.11952,30313.54928,39445.64153,29262.86984,27309.262,20202.6228,1.3502048,109.0195154,222.4186507,0.00768748,0.001590328,0.005382799
19704.35625,28846.37995,33968.0288,30371.29991,39509.21001,29367.12191,27367.05094,20254.28679,1.32066144,109.1589307,222.503008,0.007466778,0.002504876,0.005188463
19685.22075,28809.0803,33926.71659,30325.30864,39458.60967,29300.38244,27340.69451,20242.5336,1.22763648,109.0720098,222.4514902,0.006971662,0.00207519,0.004873034
19644.25946,28745.74555,33859.74003,30260.09856,39401.6448,29305.95987,27293.9897,20199.86676,1.35960496,109.2812549,222.4551526,0.005551744,0.001763667,0.004340809
19635.70253,28762.74815,33875.73794,30268.82165,39409.43906,29248.37828,27274.7837,20183.24232,1.35350096,109.4192053,222.422191,0.007054669,0.002487298,0.004936511
19648.54315,28759.46198,33872.66268,30267.47071,39413.46823,29301.93758,27287.69863,20185.48261,1.27598016,109.3295986,222.365668,0.006076645,0.001505367,0.004518543
19626.30962,28717.41077,33825.602,30219.09292,39361.9546,29233.24884,27249.69033,20154.88586,1.33286944,109.2246098,222.400827,0.007001447,0.001790523,0.004620105
19621.92388,28705.41242,33813.90921,30207.26765,39353.84775,29261.558,27240.46773,20133.98734,1.31931856,109.5250486,222.2964486,0.006422835,0.001999018,0.004545399
19628.46291,28740.36994,33851.02078,30238.64022,39381.14041,29206.42804,27248.89667,20137.7455,1.42259824,109.6686147,222.2808224,0.007932597,0.00222558,0.005521959
19624.21916,28700.37244,33807.84714,30195.51381,39343.92259,29232.64318,27235.34209,20119.248,1.39915888,109.3541366,222.3784864,0.005132311,0.00137402,0.003455558
19619.72935,28703.73366,33810.10059,30192.80662,39341.29377,29198.96959,27218.89582,20103.63064,1.31614448,109.4579046,222.3364909,0.008325662,0.00195312,0.005401842
19629.57716,28688.20367,33795.13397,30176.18582,39326.57887,29231.24396,27219.30635,20095.32113,1.34947232,109.9063045,222.1029518,0.008459939,0.00287304,0.00543065
19630.57742,28699.13241,33806.10963,30183.76225,39332.41273,29201.47037,27212.60611,20089.63561,1.37315584,108.979229,222.5707624,0.004910144,0.001715816,0.003910146
19640.84533,28702.56388,33811.0926,30185.88637,39334.47014,29227.38158,27221.90301,20095.77774,1.48253952,109.5488542,222.3165918,0.011646943,0.003306632,0.00685301
19660.85903,28718.0849,33823.63398,30195.81404,39344.93753,29215.77257,27227.65379,20101.53357,1.42296448,109.0148763,222.5341384,0.007473125,0.001494137,0.004668445
19628.36916,28671.08483,33776.42074,30148.1372,39295.89743,29197.94479,27190.74332,20067.08588,1.2751256,108.6911202,222.6261867,0.006506819,0.002216791,0.005017565
19652.77452,28703.58717,33807.58349,30179.40877,39329.10551,29208.00007,27211.65528,20081.20133,1.36326736,108.9355243,222.6369298,0.007072248,0.001593746,0.00472655
19643.05118,28668.06444,33771.77248,30142.01213,39289.15004,29205.36425,27195.07081,20060.96677,1.36570896,109.0088944,222.5829704,0.006392073,0.002007807,0.005003405
19657.32972,28696.44865,33800.19986,30170.53046,39321.02366,29208.49113,27198.59564,20055.2495,1.50414768,109.0621213,222.4628437,0.005717271,0.001663082,0.003849111
19672.35033,28693.65372,33795.40361,30165.0997,39312.84498,29217.94942,27207.36592,20066.27778,1.37291168,109.1506293,222.5012989,0.00678758,0.00175146,0.004568836
19687.52933,28706.72954,33803.30478,30174.86957,39327.59949,29227.57836,27213.6237,20073.13304,1.48913184,108.9201422,222.6438883,0.006875471,0.001650875,0.004510242
19660.88385,28657.87111,33752.7755,30123.63564,39273.20768,29193.56822,27184.76261,20046.01624,1.3172432,109.5934134,222.3345376,0.005120592,0.001194333,0.004269032
19657.80344,28641.55378,33731.25151,30107.78127,39262.17476,29196.94394,27161.41885,20031.70361,1.68861056,109.6295491,222.1877974,0.011628388,0.006263656,0.008595193
19649.54299,28622.28363,33711.83841,30083.8714,39234.41015,29175.48149,27140.45061,20015.2203,1.17038096,108.736656,222.5799184,0.013540981,0.004521473,0.008501443
19645.85124,28598.10629,33683.80121,30059.68249,39219.28552,29231.22105,27124.86867,19986.83563,1.61646128,107.6564922,223.2572182,0.013250943,0.004439442,0.007997538
19659.55765,28632.42893,33722.34239,30094.25936,39242.13515,29167.87683,27140.67981,20005.94331,1.92239376,106.9962835,223.6350558,0.007544903,0.002984856,0.004072743
19653.97257,28596.45361,33678.67033,30054.27708,39208.67408,29186.13903,27133.03129,19997.97179,1.376452,108.0532522,223.0292949,0.0066826,0.00178857,0.004622547
19676.85376,28640.29885,33725.41819,30095.94871,39245.72568,29164.31289,27143.82447,20013.72489,1.47985376,107.5948418,223.2596598,0.007359356,0.00197021,0.004228993
19682.26083,28626.30705,33707.0232,30079.27229,39237.33204,29188.59767,27144.65568,20018.99405,1.29014144,107.7337688,223.1861677,0.006079086,0.002669427,0.004302235
19729.96552,28689.34978,33773.48488,30140.10765,39291.95372,29195.86444,27186.13572,20062.17296,1.42308656,107.5883715,223.1259822,0.008020487,0.002509759,0.005086413
19720.39688,28647.39719,33725.02176,30095.46213,39256.25375,29213.23927,27166.42041,20051.58714,1.39818224,107.7548886,223.1828715,0.007336895,0.001769527,0.00484032
19757.9512,28704.05158,33784.43374,30148.42735,39301.97063,29206.90704,27197.81362,20084.97766,1.2507096,107.5344122,223.1939808,0.007270977,0.00063867,0.004384754
19761.96977,28672.91212,33751.17636,30117.3602,39278.83265,29236.37429,27202.43678,20085.55244,1.13571024,107.3735107,223.3065386,0.006633284,0.001360348,0.004369129
19757.73508,28679.01266,33756.67854,30117.12249,39274.10755,29192.33456,27189.99177,20081.69638,1.06429344,107.6240189,223.2426907,0.006820295,0.00215478,0.00523485
19741.73799,28628.67913,33699.65491,30062.27014,39230.691,29208.31202,27169.60656,20058.94342,1.08455872,107.6147408,223.2456206,0.0068076,0.001428219,0.005027819
19711.46386,28596.71028,33666.55155,30024.90115,39186.6297,29135.34978,27122.76067,20023.65144,0.91047264,107.5694491,223.3551264,0.006989728,0.001214352,0.004491688
19710.70397,28596.79944,33662.25275,30022.35926,39190.8935,29165.66921,27116.18805,20018.95326,0.9363536,107.6856693,223.2848083,0.006011215,0.001477047,0.004784656
17545.1917,24039.96782,28666.42801,24642.20452,35690.49587,24595.46225,22712.065,15536.75763,83.83770752,84.47740672,256.3192901,0.189259281,0.129293614,0.058258152
17663.39886,24171.91151,28783.18071,24733.82538,35693.8548,24168.07761,22826.75721,15658.82561,59.48274752,52.39649184,208.7593637,0.255252276,0.330401498,0.256738112
17649.65965,24116.66394,28731.84391,24753.2285,35930.17292,25340.18594,22874.60589,15608.61821,61.41344272,40.97590784,220.0194125,0.498406927,0.263278135,0.577560533
17648.5965,24123.20936,28735.23534,24717.49781,35878.33201,25322.54475,22926.20287,15639.1669,34.42131056,38.94547328,257.3612429,0.222500407,0.090595959,0.075868458
17678.13277,24163.32794,28754.30709,24705.84154,35739.06113,24786.03497,22954.44664,15692.49954,15.6805656,14.69269424,257.8511499,0.117194524,0.037013089,0.055722025
17625.21532,24097.97552,28682.74376,24651.19555,35713.6129,24827.04683,22894.30359,15654.56812,15.38977104,3.47158896,249.4195726,0.030825605,0.007411602,0.015227988
17592.13466,24071.10193,28652.96422,24626.68233,35691.60802,24829.22204,22861.30967,15621.27623,14.79231152,1.24082112,248.6062757,0.018880323,0.022127873,0.010498997
17547.02127,24020.69636,28593.96861,24570.39952,35645.72969,24806.84414,22829.59898,15579.59589,13.1681592,1.85097696,248.7647355,0.010837375,0.00357128,0.004270497
17537.70344,24024.20522,28595.94755,24571.66895,35638.36015,24789.50841,22813.39513,15568.94333,12.99944464,1.60132336,248.7310414,0.007800273,0.002711907,0.003195793
17615.66499,24103.60809,28674.07032,24651.81301,35719.10338,24866.61194,22891.77193,15645.2105,12.86686576,2.00980304,248.7224958,0.01204245,0.003328116,0.004444813
17630.3693,24116.93337,28684.46393,24662.87779,35725.05986,24854.20838,22901.18529,15665.01091,12.66299216,1.31004048,248.7555795,0.007891093,0.002491205,0.005958481
17653.92916,24137.07897,28704.55791,24685.96528,35756.23139,24899.16941,22914.00992,15692.38409,12.81192976,1.46776784,248.7155373,0.005778794,0.002141596,0.003629385
17664.38478,24147.91716,28716.24014,24696.84615,35755.92121,24879.73027,22917.37119,15711.18802,12.70584224,1.56482144,248.8333445,0.005164538,0.002116694,0.005297838
17648.85187,24123.86047,28688.11658,24672.72906,35739.69983,24890.8052,22894.58528,15701.96197,12.63698912,2.74460256,248.9402866,0.009247535,0.008072733,0.007057599
17598.85162,24066.83236,28631.55753,24620.00811,35679.2427,24793.51279,22827.97499,15633.26117,10.45969232,6.45839824,248.7797514,0.017332475,0.022743106,0.02824651
17453.0915,23912.67935,28476.64697,24472.72979,35546.95079,24736.26935,22676.12317,15445.25476,14.20486256,3.31898896,248.52436,0.015158653,0.010849582,0.016232869
17451.30559,23928.84742,28499.09148,24488.99766,35548.62509,24709.44095,22670.33998,15431.46891,14.40775952,4.2099288,248.647905,0.018649855,0.006201644,0.005848618
17478.44472,23949.9462,28518.86068,24509.00361,35562.49001,24728.67007,22692.18293,15463.19387,16.15838672,3.8815336,248.2233107,0.014344202,0.004666492,0.016672809
17502.53534,23982.21579,28552.6598,24538.27278,35574.86519,24679.7627,22700.89515,15479.11432,15.72781056,2.41437616,248.4138776,0.047489625,0.009551245,0.024932553
17485.41929,23949.73215,28516.51796,24501.03569,35537.37289,24654.81387,22689.97433,15469.70535,18.11740448,2.34063984,248.4929854,0.062783531,0.012056121,0.044784065
17503.82434,23977.48814,28545.87853,24525.42362,35546.50019,24592.32111,22701.91413,15485.24069,16.46663872,13.78551776,248.2363733,0.065262528,0.005066393,0.047135622
17509.88683,23975.24262,28544.30911,24524.16365,35562.89226,24642.31345,22713.19002,15500.31711,15.3295856,18.51196704,248.4470834,0.026024347,0.008930641,0.026205011
17503.96435,23959.90622,28528.64603,24507.40024,35553.77451,24627.83743,22697.07577,15499.45376,14.11696496,21.06807808,248.2107365,0.010495579,0.004458973,0.005149401
17552.59859,24010.45387,28581.72964,24564.02923,35617.64571,24734.16733,22741.89951,15543.20857,14.52495632,18.38378304,248.086459,0.006481917,0.003161125,0.006415999
17519.34162,23968.72092,28536.26626,24517.08251,35569.78411,24691.64153,22718.2009,15530.93324,14.60186672,15.78824016,248.2351525,0.00383251,0.004424305,0.006491683
17527.68033,23981.82014,28549.23837,24530.49601,35576.88408,24712.16152,22723.11938,15544.79363,14.33866224,16.24628432,248.2544411,0.005882309,0.005431138,0.007632305
17553.62128,24008.58527,28572.85356,24552.73784,35594.95075,24721.32398,22753.61004,15573.3092,13.91785248,16.00261264,248.5219184,0.008106425,0.002227533,0.006324691
17569.5098,24020.98835,28584.66693,24564.55959,35603.84925,24748.10366,22776.35753,15600.7051,13.77843712,15.91325008,248.2382045,0.006600569,0.00271679,0.004817859
17561.04716,24001.93274,28561.71116,24544.04608,35582.87603,24744.53075,22761.64355,15596.16184,14.11476752,14.9285528,248.3589416,0.01033347,0.004130849,0.007124982
17573.87989,24022.0272,28585.22357,24569.47041,35591.27813,24731.68527,22762.31979,15610.1752,15.06821232,15.84000208,248.3262242,0.023335389,0.003895498,0.01941206
17562.05549,23995.51363,28553.04723,24541.53957,35571.57451,24722.8887,22729.10874,15593.87213,13.791988,19.64743312,247.848403,0.031873942,0.008149393,0.019029248
17549.18968,23996.34538,28557.33526,24549.42697,35567.15634,24678.57256,22705.0468,15572.88706,15.25768048,22.95091792,247.5710373,0.053599472,0.008207987,0.034994051
17718.90019,24019.63989,28031.33037,24438.88715,35418.3545,24751.75675,22767.11049,16307.60215,10.08417424,28.49664608,247.8515771,0.03997939,0.003138176,0.022319767
17732.40668,24025.70756,28036.74208,24444.22271,35426.03797,24776.0887,22781.46895,16313.61936,9.98138288,32.58046624,247.1549886,0.021929631,0.000864744,0.01719771
17715.41618,24006.01202,28015.40124,24423.47502,35402.49012,24762.37103,22758.62766,16289.44085,10.74011008,32.89421184,246.9981158,0.004704578,0.001613277,0.005632798
17720.36036,24009.94031,28015.96744,24425.98901,35407.20492,24786.86929,22759.85037,16288.10355,10.42489952,31.850672,247.0633066,0.011937958,0.003084953,0.005664048
17711.74502,24008.15228,28013.55925,24425.6287,35399.54146,24759.04819,22748.32505,16281.45027,10.16950816,32.87382448,246.9820013,0.011430635,0.001390621,0.005651353
17750.04462,24041.73816,28047.47421,24457.83195,35435.36555,24811.85022,22773.29323,16300.49077,11.99338336,35.03244304,247.0012899,0.020249948,0.004194325,0.012657194
17737.52142,24037.22918,28052.21286,24468.91512,35440.59956,24834.54685,22778.09641,16304.75313,8.16300128,29.46986784,267.8499902,0.182766622,0.019188427,0.033714757
17865.16031,24096.72703,28085.90005,24455.93214,35323.26525,24267.19307,22814.45692,16287.74663,19.59969984,12.76175488,279.1030805,0.203434538,0.126239911,0.312481622
17719.28132,24015.39057,28022.80637,24409.72131,35298.01246,24009.06377,22777.27366,16258.26007,12.32617344,7.96193552,226.3216704,0.085476344,0.038840233,0.430350949
17674.20853,23902.93046,27940.34547,24357.79892,35349.57746,24499.22364,22805.80785,16222.87151,3.3767328,36.25421968,225.5203373,0.092034921,0.041823623,0.119797057
17689.97317,23898.29105,27941.2131,24357.31483,35355.22305,24612.74058,22892.91631,16239.99792,2.51631296,41.90347168,240.4399782,0.056065774,0.013395962,0.045724492
17650.5829,23813.32607,27853.76012,24271.26648,35291.04517,24703.48034,22860.27331,16182.75433,3.59208192,27.76416608,245.9741088,0.022400822,0.004239735,0.032055582
17649.36855,23811.32809,27861.2793,24272.5787,35284.59338,24671.44019,22871.45245,16180.24483,5.56428432,28.26359536,246.6829053,0.007731914,0.012427703,0.008532693
17664.79413,23810.19398,27864.62324,24279.17723,35295.82871,24721.12718,22886.3515,16182.20654,6.0545576,29.35083984,245.1835187,0.009317847,0.00717088,0.004453602
17670.94205,23819.28213,27885.03849,24271.86608,35289.6559,24678.73256,22943.7525,16186.05592,6.8767664,27.4643376,247.1496171,0.02288959,0.014057093,0.01040427
17737.22552,23976.88835,28247.62638,24570.16832,35551.10798,24809.27759,23236.04847,16188.7384,9.63308864,30.46555232,247.0814965,0.054052596,0.033504309,0.016854449
18190.45531,24476.89286,28850.26716,25169.74282,36229.42734,25341.12824,24042.55606,16636.52645,12.75577296,35.19432112,244.6750555,0.016213826,0.009273902,0.006477522
18420.68594,24633.74492,28932.06748,25255.92564,36435.80585,25675.12447,24329.65385,16890.45787,10.70507312,34.27310544,244.3972014,0.020402292,0.033964269,0.02801067
18304.9398,24497.13996,28740.60643,25061.76437,36251.01668,25496.99273,24055.30387,16781.37729,7.71582224,36.60275808,245.0165133,0.034825594,0.014519982,0.023642518
18106.82045,24290.25222,28456.26657,24810.09204,35960.66705,25258.36382,23637.81332,16558.03268,7.24190768,37.48441984,246.386495,0.021174262,0.008076639,0.018102493
17876.57766,23965.49313,28096.23653,24462.49618,35583.78531,24919.90727,23236.53838,16274.03536,4.95632592,39.26202672,245.8971984,0.027263602,0.007509746,0.009520483
17901.30465,23892.89635,28025.73583,24385.30789,35492.03067,24850.32121,23150.35865,16209.27693,4.15328368,38.87503312,245.2799619,0.02872063,0.011795868,0.008318338
17809.02355,23817.55123,27953.28409,24302.26858,35414.98894,24818.78959,23109.41134,16151.12525,3.33730096,34.51189392,246.690108,0.020531197,0.007574199,0.014392541
17860.88526,23862.25313,28002.5065,24343.01391,35438.85961,24800.08114,23130.11504,16154.46299,4.08931376,38.02706544,244.3954923,0.018904248,0.004940417,0.00820994
17850.35368,23830.9647,27964.94297,24307.39488,35413.0694,24806.14635,23124.31336,16144.63499,1.69166256,35.75381376,247.0134979,0.013258755,0.008600564,0.012712858
17833.03614,23827.09338,27962.6682,24305.52656,35397.97755,24759.9522,23114.09381,16135.84177,2.9415176,35.74453568,245.5485379,0.013432583,0.003975576,0.005478502
17844.37487,23832.97098,27963.39601,24311.77465,35415.9107,24807.17665,23120.849,16140.89461,2.83604048,35.05795776,246.3579283,0.007353985,0.003413565,0.004455067
17761.88362,23816.94842,27947.94756,24292.799,35383.07543,24730.1577,23095.46088,16128.70185,3.079468,35.61244512,245.5702682,0.011663544,0.007581524,0.007487286
17755.78939,23799.92609,27925.02986,24275.18325,35373.0269,24765.27947,23089.61818,16110.95831,3.140508,35.56654304,245.9051336,0.011081026,0.00305175,0.003723623
17706.12088,23786.97982,27915.02634,24261.14969,35346.62662,24693.36759,23066.34322,16092.44769,2.07255216,34.41361952,247.5363666,0.010628879,0.008145487,0.004707019
17698.58884,23794.10583,27915.56836,24263.05336,35357.30311,24752.25681,23075.80869,16095.85821,3.7484664,34.60809296,245.0753558,0.007145001,0.008920876,0.006941877
17724.90449,23849.49165,27977.68408,24321.01678,35402.86824,24739.85549,23115.95737,16142.90094,4.1012776,36.58847472,245.8376234,0.007380352,0.005705064,0.003030754
17740.35986,23863.5846,27987.02411,24331.2768,35424.60802,24805.09279,23140.12788,16155.25719,3.79339184,35.7901936,245.2564005,0.009875463,0.006697737,0.003175773
17746.92856,23870.70488,27997.19396,24337.31871,35419.28805,24750.56814,23139.59471,16157.38884,3.384668,34.77595296,245.5037346,0.010763156,0.00803953,0.007689433
17760.65223,23832.21316,27954.24711,24294.93492,35388.70537,24762.36427,23109.12521,16129.85516,1.60950272,36.90637104,246.7218488,0.016341267,0.011389619,0.003173332
17838.63934,23839.7203,27962.59972,24300.05642,35387.40705,24717.24795,23105.36027,16124.6876,2.63546304,37.27212272,243.9364715,0.012016083,0.009316382,0.009555151
17845.02341,23852.15823,27974.30526,24309.51325,35398.89309,24750.56363,23111.33635,16130.62339,1.67457136,36.81493312,246.4468026,0.012119598,0.017094683,0.011301729
17850.92186,23870.50781,27992.72432,24326.20977,35411.81184,24736.98805,23125.52442,16142.54605,0.92646512,39.85594592,241.8863821,0.017936966,0.011291963,0.008594705
17876.09171,23901.29215,28025.30871,24356.88217,35446.64068,24818.88939,23149.52319,16165.42835,5.93028016,39.45613392,236.6768622,0.093426519,0.034754794,0.079919717
17897.52099,23956.15784,28080.60567,24420.48439,35547.86217,25158.03908,23196.02064,16185.7528,42.43732752,30.32162,202.8631438,0.162449779,0.175156778,0.733221756
17851.28824,23976.8961,28108.91385,24440.83402,35568.9899,25261.35464,23200.13823,16149.4218,54.90706704,10.02569792,279.8841483,0.264991997,0.110657432,0.346618742
